Order,SubjectID,ToolInstances,ServerTimestamp,ServerTimezone,CourseID,CourseSectionID,AssignmentID,ProblemID,CodeStateID,IsEventOrderingConsistent,EventType,Score,Compile.Result,CompileMessageType,CompileMessageData,EventID,ParentEventID,SourceLocation,Reason
33919,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:16:31,UTC,CS 1,1,439.0,13,3980d8cdb2fbdd9a3bb3650474f9ed2b31fed63d,True,Compile.Error,,,SyntaxError,line 7: error: illegal start of type. ,13-61787,13-61771,Text:7,"[0, 0, 0, 1, 1]"
33920,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:16:31,UTC,CS 1,1,439.0,13,3980d8cdb2fbdd9a3bb3650474f9ed2b31fed63d,True,Compile.Error,,,SyntaxError,line 8: error: > expected. ,13-61788,13-61771,Text:8,"[0, 0, 0, 1, 1]"
33921,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:16:31,UTC,CS 1,1,439.0,13,3980d8cdb2fbdd9a3bb3650474f9ed2b31fed63d,True,Compile.Error,,,SyntaxError,line 8: error: illegal start of expression. ,13-61789,13-61771,Text:8,"[0, 0, 0, 1, 1]"
33922,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:16:31,UTC,CS 1,1,439.0,13,3980d8cdb2fbdd9a3bb3650474f9ed2b31fed63d,True,Compile.Error,,,SyntaxError,line 8: error: ';' expected,13-61790,13-61771,Text:8,"[0, 0, 0, 1, 1]"
33923,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:16:54,UTC,CS 1,1,439.0,13,42f285d7478b19c9c2667a2dbb79d04db411746f,True,Run.Program,0.0,,,,13-61791,,,"[0, 0, 0, 1, 1]"
33924,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:16:54,UTC,CS 1,1,439.0,13,42f285d7478b19c9c2667a2dbb79d04db411746f,True,Compile,,Error,,,13-61792,13-61791,,"[0, 0, 0, 1, 1]"
33925,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:16:54,UTC,CS 1,1,439.0,13,42f285d7478b19c9c2667a2dbb79d04db411746f,True,Compile.Error,,,SyntaxError,line 3: error: ';' expected. ,13-61793,13-61792,Text:3,"[0, 0, 0, 1, 1]"
33926,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:16:54,UTC,CS 1,1,439.0,13,42f285d7478b19c9c2667a2dbb79d04db411746f,True,Compile.Error,,,SyntaxError,line 3: error: ';' expected. ,13-61794,13-61792,Text:3,"[0, 0, 0, 1, 1]"
33927,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:16:54,UTC,CS 1,1,439.0,13,42f285d7478b19c9c2667a2dbb79d04db411746f,True,Compile.Error,,,SyntaxError,line 3: error: illegal start of type. ,13-61795,13-61792,Text:3,"[0, 0, 0, 1, 1]"
33928,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:16:54,UTC,CS 1,1,439.0,13,42f285d7478b19c9c2667a2dbb79d04db411746f,True,Compile.Error,,,SyntaxError,line 3: error: illegal start of expression. ,13-61796,13-61792,Text:3,"[0, 0, 0, 1, 1]"
33929,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:16:54,UTC,CS 1,1,439.0,13,42f285d7478b19c9c2667a2dbb79d04db411746f,True,Compile.Error,,,SyntaxError,line 3: error: ';' expected. ,13-61797,13-61792,Text:3,"[0, 0, 0, 1, 1]"
33930,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:16:54,UTC,CS 1,1,439.0,13,42f285d7478b19c9c2667a2dbb79d04db411746f,True,Compile.Error,,,SyntaxError,line 4: error: illegal start of expression. ,13-61798,13-61792,Text:4,"[0, 0, 0, 1, 1]"
33931,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:16:54,UTC,CS 1,1,439.0,13,42f285d7478b19c9c2667a2dbb79d04db411746f,True,Compile.Error,,,SyntaxError,line 4: error: ';' expected. ,13-61799,13-61792,Text:4,"[0, 0, 0, 1, 1]"
33932,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:16:54,UTC,CS 1,1,439.0,13,42f285d7478b19c9c2667a2dbb79d04db411746f,True,Compile.Error,,,SyntaxError,line 4: error: not a statement. ,13-61800,13-61792,Text:4,"[0, 0, 0, 1, 1]"
33933,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:16:54,UTC,CS 1,1,439.0,13,42f285d7478b19c9c2667a2dbb79d04db411746f,True,Compile.Error,,,SyntaxError,line 4: error: ';' expected. ,13-61801,13-61792,Text:4,"[0, 0, 0, 1, 1]"
33934,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:16:54,UTC,CS 1,1,439.0,13,42f285d7478b19c9c2667a2dbb79d04db411746f,True,Compile.Error,,,SyntaxError,line 4: error: illegal start of type. ,13-61802,13-61792,Text:4,"[0, 0, 0, 1, 1]"
33935,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:16:54,UTC,CS 1,1,439.0,13,42f285d7478b19c9c2667a2dbb79d04db411746f,True,Compile.Error,,,SyntaxError,line 4: error: > expected. ,13-61803,13-61792,Text:4,"[0, 0, 0, 1, 1]"
33936,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:16:54,UTC,CS 1,1,439.0,13,42f285d7478b19c9c2667a2dbb79d04db411746f,True,Compile.Error,,,SyntaxError,line 5: error: illegal start of expression. ,13-61804,13-61792,Text:5,"[0, 0, 0, 1, 1]"
33937,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:16:54,UTC,CS 1,1,439.0,13,42f285d7478b19c9c2667a2dbb79d04db411746f,True,Compile.Error,,,SyntaxError,line 5: error: ';' expected. ,13-61805,13-61792,Text:5,"[0, 0, 0, 1, 1]"
33938,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:16:54,UTC,CS 1,1,439.0,13,42f285d7478b19c9c2667a2dbb79d04db411746f,True,Compile.Error,,,SyntaxError,line 5: error: ';' expected. ,13-61806,13-61792,Text:5,"[0, 0, 0, 1, 1]"
33939,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:16:54,UTC,CS 1,1,439.0,13,42f285d7478b19c9c2667a2dbb79d04db411746f,True,Compile.Error,,,SyntaxError,line 6: error: illegal start of type. ,13-61807,13-61792,Text:6,"[0, 0, 0, 1, 1]"
33940,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:16:54,UTC,CS 1,1,439.0,13,42f285d7478b19c9c2667a2dbb79d04db411746f,True,Compile.Error,,,SyntaxError,line 6: error: not a statement. ,13-61808,13-61792,Text:6,"[0, 0, 0, 1, 1]"
33941,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:16:54,UTC,CS 1,1,439.0,13,42f285d7478b19c9c2667a2dbb79d04db411746f,True,Compile.Error,,,SyntaxError,line 7: error: not a statement. ,13-61809,13-61792,Text:7,"[0, 0, 0, 1, 1]"
33942,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:16:54,UTC,CS 1,1,439.0,13,42f285d7478b19c9c2667a2dbb79d04db411746f,True,Compile.Error,,,SyntaxError,line 8: error: not a statement,13-61810,13-61792,Text:8,"[0, 0, 0, 1, 1]"
34027,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Run.Program,0.0,,,,13-61895,,,"[0, 0, 0, 1, 1]"
34028,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile,,Error,,,13-61896,13-61895,,"[0, 0, 0, 1, 1]"
34029,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 3: error: ')' expected. ,13-61897,13-61896,Text:3,"[0, 0, 0, 1, 1]"
34030,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 3: error: ';' expected. ,13-61898,13-61896,Text:3,"[0, 0, 0, 1, 1]"
34031,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 3: error: not a statement. ,13-61899,13-61896,Text:3,"[0, 0, 0, 1, 1]"
34032,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 3: error: ';' expected. ,13-61900,13-61896,Text:3,"[0, 0, 0, 1, 1]"
34033,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 5: error: ';' expected. ,13-61901,13-61896,Text:5,"[0, 0, 0, 1, 1]"
34034,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 5: error: not a statement. ,13-61902,13-61896,Text:5,"[0, 0, 0, 1, 1]"
34035,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 7: error: ')' expected. ,13-61903,13-61896,Text:7,"[0, 0, 0, 1, 1]"
34036,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 7: error: ';' expected. ,13-61904,13-61896,Text:7,"[0, 0, 0, 1, 1]"
34037,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 7: error: 'else' without 'if'. ,13-61905,13-61896,Text:7,"[0, 0, 0, 1, 1]"
34038,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 7: error: illegal start of expression. ,13-61906,13-61896,Text:7,"[0, 0, 0, 1, 1]"
34039,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 7: error: ';' expected. ,13-61907,13-61896,Text:7,"[0, 0, 0, 1, 1]"
34040,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 9: error: ';' expected. ,13-61908,13-61896,Text:9,"[0, 0, 0, 1, 1]"
34041,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 9: error: not a statement. ,13-61909,13-61896,Text:9,"[0, 0, 0, 1, 1]"
34042,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 11: error: illegal start of type. ,13-61910,13-61896,Text:11,"[0, 0, 0, 1, 1]"
34043,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 11: error: ';' expected. ,13-61911,13-61896,Text:11,"[0, 0, 0, 1, 1]"
34044,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 11: error: illegal start of type. ,13-61912,13-61896,Text:11,"[0, 0, 0, 1, 1]"
34045,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 11: error: ';' expected. ,13-61913,13-61896,Text:11,"[0, 0, 0, 1, 1]"
34046,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 11: error: <identifier> expected. ,13-61914,13-61896,Text:11,"[0, 0, 0, 1, 1]"
34047,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 13: error: ';' expected. ,13-61915,13-61896,Text:13,"[0, 0, 0, 1, 1]"
34048,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 13: error: not a statement. ,13-61916,13-61896,Text:13,"[0, 0, 0, 1, 1]"
34049,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 15: error: illegal start of type. ,13-61917,13-61896,Text:15,"[0, 0, 0, 1, 1]"
34050,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 15: error: ';' expected. ,13-61918,13-61896,Text:15,"[0, 0, 0, 1, 1]"
34051,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 15: error: illegal start of type. ,13-61919,13-61896,Text:15,"[0, 0, 0, 1, 1]"
34052,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 15: error: ';' expected. ,13-61920,13-61896,Text:15,"[0, 0, 0, 1, 1]"
34053,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 15: error: <identifier> expected. ,13-61921,13-61896,Text:15,"[0, 0, 0, 1, 1]"
34054,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 15: error: illegal start of type. ,13-61922,13-61896,Text:15,"[0, 0, 0, 1, 1]"
34055,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 15: error: '(' expected. ,13-61923,13-61896,Text:15,"[0, 0, 0, 1, 1]"
34056,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 17: error: ';' expected. ,13-61924,13-61896,Text:17,"[0, 0, 0, 1, 1]"
34057,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 17: error: not a statement. ,13-61925,13-61896,Text:17,"[0, 0, 0, 1, 1]"
34058,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 19: error: illegal start of type. ,13-61926,13-61896,Text:19,"[0, 0, 0, 1, 1]"
34059,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 19: error: ';' expected. ,13-61927,13-61896,Text:19,"[0, 0, 0, 1, 1]"
34060,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 19: error: illegal start of type. ,13-61928,13-61896,Text:19,"[0, 0, 0, 1, 1]"
34061,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 19: error: <identifier> expected. ,13-61929,13-61896,Text:19,"[0, 0, 0, 1, 1]"
34062,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 19: error: ';' expected. ,13-61930,13-61896,Text:19,"[0, 0, 0, 1, 1]"
34063,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 19: error: illegal start of type. ,13-61931,13-61896,Text:19,"[0, 0, 0, 1, 1]"
34064,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 19: error: <identifier> expected. ,13-61932,13-61896,Text:19,"[0, 0, 0, 1, 1]"
34065,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 19: error: ';' expected. ,13-61933,13-61896,Text:19,"[0, 0, 0, 1, 1]"
34066,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 19: error: illegal start of type. ,13-61934,13-61896,Text:19,"[0, 0, 0, 1, 1]"
34067,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 19: error: <identifier> expected. ,13-61935,13-61896,Text:19,"[0, 0, 0, 1, 1]"
34068,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 20: error: ';' expected. ,13-61936,13-61896,Text:20,"[0, 0, 0, 1, 1]"
34069,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 21: error: illegal start of type. ,13-61937,13-61896,Text:21,"[0, 0, 0, 1, 1]"
34070,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 21: error: ';' expected. ,13-61938,13-61896,Text:21,"[0, 0, 0, 1, 1]"
34071,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,line 21: error: <identifier> expected. ,13-61939,13-61896,Text:21,"[0, 0, 0, 1, 1]"
34072,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,"line 23: error: class, interface, or enum expected. ",13-61940,13-61896,Text:23,"[0, 0, 0, 1, 1]"
34073,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:23:33,UTC,CS 1,1,439.0,13,3434c1ba5659982047f032ee3398caf169671b17,True,Compile.Error,,,SyntaxError,"line 26: error: class, interface, or enum expected",13-61941,13-61896,Text:26,"[0, 0, 0, 1, 1]"
34251,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:32:29,UTC,CS 1,1,439.0,13,9220c51826d5cd39bd82dabbc5ca6f9ddb2df15c,True,Run.Program,0.0,,,,13-62119,,,"[0, 0, 0, 1, 1]"
34252,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:32:29,UTC,CS 1,1,439.0,13,9220c51826d5cd39bd82dabbc5ca6f9ddb2df15c,True,Compile,,Error,,,13-62120,13-62119,,"[0, 0, 0, 1, 1]"
34253,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:32:29,UTC,CS 1,1,439.0,13,9220c51826d5cd39bd82dabbc5ca6f9ddb2df15c,True,Compile.Error,,,SyntaxError,line 3: error: ';' expected. ,13-62121,13-62120,Text:3,"[0, 0, 0, 1, 1]"
34254,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:32:29,UTC,CS 1,1,439.0,13,9220c51826d5cd39bd82dabbc5ca6f9ddb2df15c,True,Compile.Error,,,SyntaxError,line 3: error: not a statement. ,13-62122,13-62120,Text:3,"[0, 0, 0, 1, 1]"
34255,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:32:29,UTC,CS 1,1,439.0,13,9220c51826d5cd39bd82dabbc5ca6f9ddb2df15c,True,Compile.Error,,,SyntaxError,line 4: error: ';' expected. ,13-62123,13-62120,Text:4,"[0, 0, 0, 1, 1]"
34256,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:32:29,UTC,CS 1,1,439.0,13,9220c51826d5cd39bd82dabbc5ca6f9ddb2df15c,True,Compile.Error,,,SyntaxError,line 4: error: not a statement. ,13-62124,13-62120,Text:4,"[0, 0, 0, 1, 1]"
34257,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:32:29,UTC,CS 1,1,439.0,13,9220c51826d5cd39bd82dabbc5ca6f9ddb2df15c,True,Compile.Error,,,SyntaxError,line 5: error: ';' expected. ,13-62125,13-62120,Text:5,"[0, 0, 0, 1, 1]"
34258,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:32:29,UTC,CS 1,1,439.0,13,9220c51826d5cd39bd82dabbc5ca6f9ddb2df15c,True,Compile.Error,,,SyntaxError,line 5: error: not a statement. ,13-62126,13-62120,Text:5,"[0, 0, 0, 1, 1]"
34259,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:32:29,UTC,CS 1,1,439.0,13,9220c51826d5cd39bd82dabbc5ca6f9ddb2df15c,True,Compile.Error,,,SyntaxError,line 6: error: ')' expected. ,13-62127,13-62120,Text:6,"[0, 0, 0, 1, 1]"
34260,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:32:29,UTC,CS 1,1,439.0,13,9220c51826d5cd39bd82dabbc5ca6f9ddb2df15c,True,Compile.Error,,,SyntaxError,line 6: error: ';' expected. ,13-62128,13-62120,Text:6,"[0, 0, 0, 1, 1]"
34261,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:32:29,UTC,CS 1,1,439.0,13,9220c51826d5cd39bd82dabbc5ca6f9ddb2df15c,True,Compile.Error,,,SyntaxError,line 6: error: not a statement. ,13-62129,13-62120,Text:6,"[0, 0, 0, 1, 1]"
34262,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:32:29,UTC,CS 1,1,439.0,13,9220c51826d5cd39bd82dabbc5ca6f9ddb2df15c,True,Compile.Error,,,SyntaxError,line 6: error: ';' expected. ,13-62130,13-62120,Text:6,"[0, 0, 0, 1, 1]"
34263,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:32:29,UTC,CS 1,1,439.0,13,9220c51826d5cd39bd82dabbc5ca6f9ddb2df15c,True,Compile.Error,,,SyntaxError,line 8: error: not a statement. ,13-62131,13-62120,Text:8,"[0, 0, 0, 1, 1]"
34264,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:32:29,UTC,CS 1,1,439.0,13,9220c51826d5cd39bd82dabbc5ca6f9ddb2df15c,True,Compile.Error,,,SyntaxError,line 10: error: ')' expected. ,13-62132,13-62120,Text:10,"[0, 0, 0, 1, 1]"
34265,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:32:29,UTC,CS 1,1,439.0,13,9220c51826d5cd39bd82dabbc5ca6f9ddb2df15c,True,Compile.Error,,,SyntaxError,line 10: error: ';' expected. ,13-62133,13-62120,Text:10,"[0, 0, 0, 1, 1]"
34266,0a7ff96e4fa7c92a13ccab013d580930,Java 8; CodeWorkout,2019-02-25T01:32:29,UTC,CS 1,1,439.0,13,9220c51826d5cd39bd82dabbc5ca6f9ddb2df15c,True,Compile.Error,,,SyntaxError,line 10: error: 'else' without 'if'. ,13-62134,13-62120,Text:10,"[0, 0, 0, 1, 1]"
